Date,Type,Price,Landsize,BuildingArea,Rooms,Bathroom,Car,YearBuilt,Distance,Regionname,Propertycount
9/9/2017,h,1060000,NA,80,2,1,0,1890,2.1,Northern Metropolitan,5825
9/9/2017,h,1750000,152,NA,3,1,NA,NA,2.1,Northern Metropolitan,5825
9/9/2017,h,2000000,NA,180,4,2,1,1890,3.6,Northern Metropolitan,6244
9/9/2017,h,820000,185,98,3,1,0,1900,3.4,Northern Metropolitan,3593
9/9/2017,h,1225000,150,96,2,1,1,1890,3.4,Northern Metropolitan,3593
9/9/2017,u,240000,NA,40,2,1,1,1965,5.1,Western Metropolitan,7570
9/9/2017,u,NA,NA,NA,2,1,1,NA,5.1,Western Metropolitan,7570
9/9/2017,u,465000,NA,NA,2,1,1,1970,5.1,Western Metropolitan,7570
9/9/2017,h,800000,353,123,2,1,2,1930,5.1,Western Metropolitan,7570
9/9/2017,h,NA,NA,NA,3,1,2,NA,15.4,Eastern Metropolitan,4385
9/9/2017,h,NA,580,112,3,1,2,1960,15.4,Eastern Metropolitan,4385
9/9/2017,h,1010000,306,125,3,2,2,1970,38,South-Eastern Metropolitan,17055
9/9/2017,h,464000,NA,NA,3,1,2,NA,36.9,Eastern Victoria,2500
9/9/2017,h,NA,614,130,3,2,2,NA,38,South-Eastern Metropolitan,7566
9/9/2017,h,830000,600,158,4,1,4,1985,38,South-Eastern Metropolitan,7566
9/9/2017,h,690000,2189,NA,3,2,2,NA,45.9,Northern Victoria,3376
9/9/2017,h,780000,20200,189,4,3,2,1985,45.9,Northern Victoria,3376
9/9/2017,h,660000,467,NA,3,1,3,NA,12.9,Western Metropolitan,3285
9/9/2017,h,625000,578,NA,3,2,4,NA,12.9,Western Metropolitan,3285
9/9/2017,h,695000,NA,150,3,2,2,1990,12.9,Western Metropolitan,3285
9/9/2017,h,NA,622,258,4,2,2,1950,7.3,Southern Metropolitan,10412
9/9/2017,h,2200000,705,158,3,2,2,1935,7.3,Southern Metropolitan,10412
9/9/2017,h,3000000,775,NA,5,3,2,NA,7.3,Southern Metropolitan,10412
9/9/2017,u,652500,NA,NA,2,1,1,NA,7.3,Southern Metropolitan,10412
9/9/2017,t,1520000,NA,NA,3,2,2,NA,7.3,Southern Metropolitan,10412
9/9/2017,u,537000,NA,NA,2,2,1,NA,7.3,Southern Metropolitan,10412
9/9/2017,h,NA,NA,NA,2,2,2,NA,7.3,Southern Metropolitan,10412
9/9/2017,h,3200000,858,NA,4,3,2,1980,7.3,Southern Metropolitan,10412
9/9/2017,u,1000000,NA,NA,3,NA,NA,NA,7.3,Southern Metropolitan,10412
9/9/2017,t,965000,704,NA,2,2,1,NA,7.3,Southern Metropolitan,10412
9/9/2017,h,NA,643,310,4,2,2,1999,7.3,Southern Metropolitan,10412
9/9/2017,u,515000,NA,NA,2,NA,NA,NA,16.7,Eastern Metropolitan,15321
9/9/2017,u,930000,NA,NA,3,2,2,2005,16.7,Eastern Metropolitan,15321
9/9/2017,h,1790000,742,164,4,2,2,1970,16.7,Eastern Metropolitan,15321
9/9/2017,h,NA,657,132,3,1,1,1970,16.7,Eastern Metropolitan,15321
9/9/2017,h,NA,672,NA,3,2,5,NA,16.7,Eastern Metropolitan,15321
9/9/2017,t,1170000,725,NA,4,3,2,1936,16.7,Eastern Metropolitan,15321
9/9/2017,t,NA,734,206,4,3,2,2005,16.7,Eastern Metropolitan,15321
9/9/2017,t,1380000,NA,NA,4,NA,NA,NA,16.7,Eastern Metropolitan,15321
9/9/2017,h,1320000,1021,NA,4,2,5,NA,16.7,Eastern Metropolitan,15321
9/9/2017,h,1320000,478,NA,5,3,3,NA,16.7,Eastern Metropolitan,15321
9/9/2017,h,1361501,NA,NA,3,NA,NA,NA,16.7,Eastern Metropolitan,15321
9/9/2017,h,NA,726,NA,4,3,2,NA,16.7,Eastern Metropolitan,15321
9/9/2017,h,1152000,734,NA,4,2,2,NA,16.7,Eastern Metropolitan,15321
9/9/2017,h,NA,NA,NA,4,2,2,NA,16.7,Eastern Metropolitan,15321
9/9/2017,h,NA,1084,297,5,3,2,1970,16.7,Eastern Metropolitan,15321
9/9/2017,h,932000,639,NA,3,1,1,NA,11.2,Northern Metropolitan,8870
9/9/2017,t,646000,NA,NA,3,NA,NA,NA,11.2,Northern Metropolitan,8870
9/9/2017,t,576000,NA,NA,3,NA,NA,NA,11.2,Northern Metropolitan,8870
9/9/2017,h,605000,378,92,2,1,2,1955,11.2,Northern Metropolitan,8870
9/9/2017,t,480000,NA,65,2,1,1,2013,11.2,Northern Metropolitan,8870
9/9/2017,h,1000000,900,192,5,2,2,1955,16.1,Northern Metropolitan,8524
9/9/2017,h,888000,NA,NA,5,3,2,NA,20.4,Northern Metropolitan,4864
9/9/2017,h,NA,NA,0,4,3,6,2013,39,Eastern Victoria,129
9/9/2017,h,750000,665,104,3,1,3,1970,11.2,Northern Metropolitan,2606
9/9/2017,h,720000,NA,NA,3,1,1,NA,11.2,Northern Metropolitan,2606
9/9/2017,h,3100000,NA,328,4,3,2,2001,13.8,Southern Metropolitan,5454
9/9/2017,h,1850000,697,NA,3,1,2,NA,13.8,Southern Metropolitan,5454
9/9/2017,t,NA,NA,NA,4,NA,NA,NA,13.8,Southern Metropolitan,2356
9/9/2017,h,NA,505,313,5,2,0,1880,5.3,Southern Metropolitan,11308
9/9/2017,h,NA,NA,NA,2,NA,NA,NA,5.3,Southern Metropolitan,11308
9/9/2017,h,1000000,NA,NA,2,1,2,NA,5.3,Southern Metropolitan,11308
9/9/2017,u,NA,NA,NA,2,1,1,NA,5.3,Southern Metropolitan,11308
9/9/2017,u,463000,NA,NA,2,1,1,NA,5.3,Southern Metropolitan,11308
9/9/2017,h,1670000,107,NA,3,3,2,NA,5.3,Southern Metropolitan,11308
9/9/2017,u,630000,NA,74,2,2,1,2013,5.3,Southern Metropolitan,11308
9/9/2017,u,492000,NA,NA,2,1,1,NA,6.2,Southern Metropolitan,6482
9/9/2017,h,NA,NA,130,3,3,1,1880,6.2,Southern Metropolitan,6482
9/9/2017,h,2710000,615,NA,3,1,3,NA,6.2,Southern Metropolitan,6482
9/9/2017,h,1768000,304,NA,3,2,2,NA,6.2,Southern Metropolitan,6482
9/9/2017,h,NA,506,NA,4,1,1,NA,6.2,Southern Metropolitan,6482
9/9/2017,h,3000000,NA,NA,4,2,2,NA,6.2,Southern Metropolitan,6482
9/9/2017,h,NA,NA,NA,3,1,2,NA,6.2,Southern Metropolitan,6482
9/9/2017,h,NA,NA,270,4,3,3,1960,21.3,Eastern Metropolitan,3794
9/9/2017,h,NA,913,135,3,1,2,1960,21.3,Eastern Metropolitan,3794
9/9/2017,h,NA,724,106,3,1,1,1950,21.3,Eastern Metropolitan,3794
9/9/2017,h,1165000,442,207,4,2,2,2016,21.3,Eastern Metropolitan,3794
9/9/2017,h,920000,655,NA,4,2,2,NA,21.3,Eastern Metropolitan,3794
9/9/2017,h,NA,1309,NA,4,2,1,1960,21.3,Eastern Metropolitan,3794
9/9/2017,h,932000,543,200,5,2,2,1980,21.3,Eastern Metropolitan,3794
9/9/2017,u,325000,NA,NA,1,1,1,1960,8.9,Eastern Metropolitan,2890
9/9/2017,h,1420000,NA,NA,4,2,2,NA,8.9,Eastern Metropolitan,2890
9/9/2017,h,NA,NA,NA,2,1,1,NA,8.8,Eastern Metropolitan,2947
9/9/2017,h,811000,586,NA,3,1,1,NA,8.8,Eastern Metropolitan,2947
9/9/2017,h,1550000,613,187,4,2,2,1960,16,Southern Metropolitan,4794
9/9/2017,u,801000,NA,NA,3,1,1,NA,16,Southern Metropolitan,4794
9/9/2017,h,805000,970,NA,4,3,2,NA,18,Western Metropolitan,5556
9/9/2017,h,627000,NA,NA,4,2,2,NA,18,Western Metropolitan,5556
9/9/2017,h,510000,600,129,3,1,2,1975,18.4,Western Metropolitan,13830
9/9/2017,h,NA,558,NA,3,1,2,NA,18.4,Western Metropolitan,13830
9/9/2017,u,405000,NA,100,2,1,1,1987,18.4,Western Metropolitan,13830
9/9/2017,h,505000,NA,NA,4,2,1,NA,18.4,Western Metropolitan,13830
9/9/2017,h,NA,NA,NA,5,2,6,NA,12.3,Southern Metropolitan,3145
9/9/2017,h,600000,785,NA,3,2,NA,NA,26.1,Northern Victoria,1345
9/9/2017,t,795000,NA,NA,2,2,1,2012,7.8,Eastern Metropolitan,5549
9/9/2017,h,1535000,697,128,3,2,1,1930,7.8,Eastern Metropolitan,1554
9/9/2017,h,678500,539,104,3,1,2,1975,14.5,Western Metropolitan,2339
9/9/2017,h,680000,NA,NA,3,2,2,NA,14.5,Western Metropolitan,2339
9/9/2017,h,720000,660,177,4,2,2,1985,15.5,Western Metropolitan,3656
9/9/2017,h,1210000,429,NA,4,4,3,NA,11.7,Western Metropolitan,5629
9/9/2017,h,1188000,612,202,4,2,2,1961,11.7,Western Metropolitan,5629
9/9/2017,h,590000,NA,NA,3,1,1,2000,11.7,Western Metropolitan,5629
9/9/2017,h,1031100,602,NA,3,1,1,NA,11.7,Western Metropolitan,5629
9/9/2017,h,1076500,638,NA,3,1,1,NA,11.7,Western Metropolitan,5629
9/9/2017,h,680000,651,NA,3,2,2,1991,15.5,Western Metropolitan,570
9/9/2017,h,1360000,NA,114,3,1,1,1910,3.4,Northern Metropolitan,5263
9/9/2017,t,700000,NA,97,2,1,1,2000,3.4,Northern Metropolitan,5263
9/9/2017,u,920000,NA,NA,2,1,1,1980,5.4,Southern Metropolitan,10331
9/9/2017,h,NA,788,NA,4,2,5,1919,5.4,Southern Metropolitan,10331
9/9/2017,h,1250000,NA,NA,3,1,2,NA,5.4,Southern Metropolitan,10331
9/9/2017,h,1950000,706,NA,3,1,3,NA,5.4,Southern Metropolitan,10331
9/9/2017,h,1405000,NA,111,3,1,NA,1890,5.4,Southern Metropolitan,10331
9/9/2017,h,1700000,579,NA,3,1,2,NA,7.3,Southern Metropolitan,2671
9/9/2017,h,2000000,704,NA,4,1,1,NA,7.3,Southern Metropolitan,2671
9/9/2017,h,1655000,822,NA,3,2,1,NA,7.3,Southern Metropolitan,2671
9/9/2017,h,1980000,846,NA,4,2,3,NA,7.3,Southern Metropolitan,2671
9/9/2017,h,NA,NA,NA,4,1,2,1970,25.2,South-Eastern Metropolitan,8459
9/9/2017,h,NA,538,NA,3,1,1,NA,14,Western Metropolitan,2878
9/9/2017,h,915000,463,NA,3,2,4,NA,6.4,Western Metropolitan,1808
9/9/2017,h,1100000,275,122,3,2,0,1910,6.4,Western Metropolitan,1808
9/9/2017,u,712000,NA,103,3,2,1,2005,6.4,Western Metropolitan,1808
9/9/2017,h,685000,548,NA,3,1,1,NA,16.3,Northern Metropolitan,8279
9/9/2017,h,741000,672,NA,3,1,1,NA,16.3,Northern Metropolitan,8279
9/9/2017,t,665000,NA,NA,2,NA,NA,NA,12.7,Northern Metropolitan,4168
9/9/2017,h,967000,NA,NA,4,NA,NA,NA,12.7,Northern Metropolitan,4168
9/9/2017,h,NA,NA,NA,3,NA,NA,NA,12.7,Northern Metropolitan,4168
9/9/2017,h,865000,327,131,2,1,2,1950,6.4,Western Metropolitan,3873
9/9/2017,h,605000,NA,105,3,1,2,1995,6.4,Western Metropolitan,3873
9/9/2017,h,1990000,NA,NA,3,2,2,NA,5.9,Southern Metropolitan,4675
9/9/2017,h,1510000,228,156,3,1,0,1900,5.9,Southern Metropolitan,4675
9/9/2017,u,NA,NA,NA,1,NA,NA,NA,5.9,Southern Metropolitan,4675
9/9/2017,u,NA,NA,NA,2,2,2,NA,5.9,Southern Metropolitan,4675
9/9/2017,h,NA,NA,NA,4,NA,NA,NA,8.4,Southern Metropolitan,8801
9/9/2017,h,1380000,NA,NA,3,1,3,NA,8.4,Southern Metropolitan,8801
9/9/2017,u,NA,NA,NA,2,1,1,1970,8.4,Southern Metropolitan,8801
9/9/2017,h,NA,844,NA,5,3,2,NA,8.4,Southern Metropolitan,8801
9/9/2017,h,NA,595,125,3,1,2,1900,8.4,Southern Metropolitan,8801
9/9/2017,h,2525000,576,NA,4,2,2,NA,8.4,Southern Metropolitan,8801
9/9/2017,h,1902000,728,NA,3,2,2,NA,8.4,Southern Metropolitan,8801
9/9/2017,t,NA,NA,154,3,2,2,1995,8.4,Southern Metropolitan,8801
9/9/2017,h,NA,NA,175,4,3,1,2017,4.3,Western Metropolitan,4918
9/9/2017,u,701500,NA,NA,3,NA,NA,NA,4.3,Western Metropolitan,4918
9/9/2017,h,2280000,NA,NA,4,2,3,NA,11.4,Southern Metropolitan,2397
9/9/2017,h,NA,NA,NA,3,1,2,NA,11.4,Southern Metropolitan,2397
9/9/2017,h,490000,NA,132,3,2,2,1990,17.4,Northern Metropolitan,4704
9/9/2017,h,473000,501,129,3,1,2,1992,17.4,Northern Metropolitan,4704
9/9/2017,u,430000,NA,NA,3,NA,NA,NA,17.4,Northern Metropolitan,4704
9/9/2017,u,530000,NA,67,2,1,NA,1875,0,Northern Metropolitan,17496
9/9/2017,u,815000,NA,NA,3,NA,NA,NA,0,Northern Metropolitan,17496
9/9/2017,u,585000,NA,NA,2,NA,NA,NA,0,Northern Metropolitan,17496
9/9/2017,h,410000,578,104,4,1,2,1980,29.8,Western Victoria,4718
9/9/2017,h,1325000,NA,202,4,2,1,2007,20,South-Eastern Metropolitan,6162
9/9/2017,h,NA,649,NA,4,1,2,NA,20,South-Eastern Metropolitan,6162
9/9/2017,t,NA,NA,NA,3,NA,NA,NA,20,South-Eastern Metropolitan,6162
9/9/2017,t,875000,165,19,3,2,2,NA,20,South-Eastern Metropolitan,6162
9/9/2017,h,467000,NA,NA,3,NA,NA,NA,25.9,Northern Metropolitan,5812
9/9/2017,h,726000,NA,NA,4,2,2,NA,25.9,Northern Metropolitan,5812
9/9/2017,h,720000,573,245,4,2,2,NA,25.9,Northern Metropolitan,5812
9/9/2017,h,746000,NA,NA,4,NA,NA,NA,25.9,Northern Metropolitan,5812
9/9/2017,h,NA,157,NA,2,1,NA,NA,3,Southern Metropolitan,2019
9/9/2017,h,1720000,NA,NA,4,NA,NA,NA,3,Southern Metropolitan,2019
9/9/2017,h,6400000,553,308,5,2,1,1920,3,Southern Metropolitan,2019
9/9/2017,h,1500000,194,NA,2,1,1,NA,3,Southern Metropolitan,2019
9/9/2017,h,710000,585,NA,3,2,2,NA,17.9,Northern Metropolitan,10529
9/9/2017,h,728000,NA,112,3,2,2,2016,17.9,Northern Metropolitan,10529
9/9/2017,h,806888,NA,232,4,2,2,1999,17.9,Northern Metropolitan,10529
9/9/2017,h,757000,800,270,4,2,3,1985,17.9,Northern Metropolitan,10529
9/9/2017,h,NA,587,NA,5,2,2,NA,17.9,Northern Metropolitan,10529
9/9/2017,t,890000,NA,NA,3,NA,NA,NA,17.2,Eastern Metropolitan,6871
9/9/2017,h,1200000,367,334,4,3,2,2015,17.2,Eastern Metropolitan,6871
9/9/2017,t,799100,NA,NA,3,2,2,1990,17.2,Eastern Metropolitan,6871
9/9/2017,h,1237000,534,187,3,2,2,1970,17.2,Eastern Metropolitan,6871
9/9/2017,u,850000,2243,NA,2,1,1,NA,10.2,Eastern Metropolitan,2079
9/9/2017,h,910000,NA,130,3,1,2,1960,16.2,Eastern Metropolitan,3891
9/9/2017,h,970000,NA,NA,3,2,2,NA,16.2,Eastern Metropolitan,3891
9/9/2017,u,570000,NA,85,2,1,1,2004,6.2,Western Metropolitan,6232
9/9/2017,u,595000,NA,86,2,1,2,1970,6.2,Western Metropolitan,6232
9/9/2017,h,1205000,375,118,3,1,1,1910,6.2,Western Metropolitan,6232
9/9/2017,h,1240000,784,172,3,2,2,2007,6.2,Western Metropolitan,6232
9/9/2017,h,NA,658,NA,4,2,2,NA,6.2,Western Metropolitan,6232
9/9/2017,h,1450000,NA,177,3,2,2,1950,6.2,Western Metropolitan,6232
9/9/2017,h,1150000,NA,NA,3,1,4,NA,14.3,Southern Metropolitan,2555
9/9/2017,h,720000,862,97,3,1,1,1960,26.5,Eastern Victoria,8280
9/9/2017,h,900000,NA,NA,2,2,2,1950,21.5,South-Eastern Metropolitan,3650
9/9/2017,u,851000,NA,131,3,1,2,1983,14.2,Eastern Metropolitan,13366
9/9/2017,u,1175000,NA,157,4,2,2,2003,14.2,Eastern Metropolitan,13366
9/9/2017,h,1250000,NA,192,4,2,2,1975,14.2,Eastern Metropolitan,13366
9/9/2017,h,1030000,NA,NA,3,1,1,NA,14.2,Eastern Metropolitan,13366
9/9/2017,h,1000000,NA,NA,3,1,1,NA,14.2,Eastern Metropolitan,13366
9/9/2017,h,888000,644,NA,3,1,1,NA,18.8,South-Eastern Metropolitan,7113
9/9/2017,h,780000,NA,162,3,2,2,2004,18.8,South-Eastern Metropolitan,7113
9/9/2017,h,960000,NA,108,2,1,1,1930,10.1,Southern Metropolitan,4442
9/9/2017,h,1530000,NA,NA,3,1,1,1930,10.1,Southern Metropolitan,4442
9/9/2017,h,NA,NA,NA,4,NA,NA,NA,10.1,Southern Metropolitan,4442
9/9/2017,t,922000,219,NA,3,2,2,NA,10.1,Southern Metropolitan,4442
9/9/2017,h,832000,NA,NA,3,2,2,NA,6.2,Western Metropolitan,5498
9/9/2017,h,1567000,409,181,4,2,2,1910,6.2,Western Metropolitan,5498
9/9/2017,t,865000,NA,189,4,2,2,2012,6.2,Western Metropolitan,5498
9/9/2017,h,980000,622,NA,4,3,2,2005,6.2,Western Metropolitan,5498
9/9/2017,h,1370000,634,251,4,3,2,2017,10.4,Western Metropolitan,2291
9/9/2017,u,542000,NA,71,2,1,1,1970,1.8,Northern Metropolitan,6821
9/9/2017,h,902000,1457,147,4,2,0,1970,21.1,Eastern Metropolitan,1058
9/9/2017,h,1550000,NA,NA,2,1,NA,NA,5.3,Northern Metropolitan,11364
9/9/2017,u,405000,NA,NA,1,NA,NA,NA,5.3,Northern Metropolitan,11364
9/9/2017,u,1150000,NA,NA,3,NA,NA,NA,5.3,Northern Metropolitan,11364
9/9/2017,u,630000,NA,NA,2,NA,NA,NA,5.3,Northern Metropolitan,11364
9/9/2017,h,1341500,272,NA,3,1,1,1950,5.3,Northern Metropolitan,11364
9/9/2017,h,1260000,NA,NA,3,2,1,NA,5.3,Northern Metropolitan,11364
9/9/2017,h,1685000,442,112,4,1,1,1920,5.3,Northern Metropolitan,11364
9/9/2017,h,NA,986,222,5,3,1,1950,15.4,Eastern Metropolitan,4973
9/9/2017,h,1495000,581,179,4,2,1,1950,12.3,Southern Metropolitan,3224
9/9/2017,h,1110000,704,120,3,1,2,1970,15.5,South-Eastern Metropolitan,3692
9/9/2017,h,1103000,401,134,3,1,2,1960,11.4,Southern Metropolitan,3578
9/9/2017,h,1630000,554,NA,4,2,2,NA,21.5,South-Eastern Metropolitan,5087
9/9/2017,h,1100000,NA,NA,5,3,4,NA,21.5,South-Eastern Metropolitan,5087
9/9/2017,h,1230000,787,NA,4,2,2,NA,21.5,South-Eastern Metropolitan,5087
9/9/2017,h,NA,7500,NA,4,2,4,NA,21.5,South-Eastern Metropolitan,5087
9/9/2017,t,625500,NA,110,2,1,1,2008,21.5,South-Eastern Metropolitan,5087
9/9/2017,h,555000,NA,97,2,1,1,1980,8.5,Northern Metropolitan,7485
9/9/2017,u,641000,NA,102,2,1,1,1975,8.5,Northern Metropolitan,7485
9/9/2017,u,436000,NA,62,1,1,1,1970,8.5,Northern Metropolitan,7485
9/9/2017,t,NA,NA,NA,2,1,1,NA,8.5,Northern Metropolitan,7485
9/9/2017,h,850000,446,NA,3,1,3,NA,8.5,Northern Metropolitan,7485
9/9/2017,u,362000,NA,NA,2,NA,NA,NA,8.5,Northern Metropolitan,7485
9/9/2017,h,790000,NA,112,2,1,1,1945,8.5,Northern Metropolitan,7485
9/9/2017,h,1631000,362,NA,4,3,2,NA,3.5,Southern Metropolitan,8648
9/9/2017,h,1845000,114,240,3,3,2,2009,3.5,Southern Metropolitan,8648
9/9/2017,h,1000000,99,96,3,1,0,1890,3.5,Southern Metropolitan,8648
9/9/2017,h,1190000,NA,235,2,1,1,NA,3.5,Southern Metropolitan,8648
9/9/2017,u,600000,NA,85,2,1,1,2005,3.5,Southern Metropolitan,8648
9/9/2017,h,1600000,NA,116,3,1,0,1890,3.5,Southern Metropolitan,8648
9/9/2017,h,1475000,192,NA,1,1,4,NA,4.6,Southern Metropolitan,7717
9/9/2017,u,NA,1011,NA,2,1,1,NA,4.6,Southern Metropolitan,7717
9/9/2017,u,920000,NA,NA,3,2,2,NA,4.6,Southern Metropolitan,7717
9/9/2017,h,NA,NA,143,3,2,2,1915,4.6,Southern Metropolitan,7717
9/9/2017,h,1650000,435,200,3,1,0,1966,4.6,Southern Metropolitan,7717
9/9/2017,u,845000,NA,NA,2,1,1,NA,4.6,Southern Metropolitan,7717
9/9/2017,u,540000,NA,91,3,1,1,1950,8.4,Northern Metropolitan,14577
9/9/2017,h,950000,NA,NA,2,1,2,NA,8.4,Northern Metropolitan,14577
9/9/2017,h,1072500,588,NA,3,1,2,NA,8.4,Northern Metropolitan,14577
9/9/2017,t,800000,NA,NA,3,NA,NA,NA,8.4,Northern Metropolitan,14577
9/9/2017,h,NA,920,NA,3,1,2,NA,8.4,Northern Metropolitan,14577
9/9/2017,h,920000,465,NA,3,1,2,1930,8.4,Northern Metropolitan,14577
9/9/2017,h,947500,NA,NA,3,1,1,NA,8.4,Northern Metropolitan,14577
9/9/2017,h,NA,860,NA,4,2,4,NA,12,Northern Metropolitan,21650
9/9/2017,h,750000,611,NA,3,1,3,NA,12,Northern Metropolitan,21650
9/9/2017,h,755000,482,109,3,1,1,1965,12,Northern Metropolitan,21650
9/9/2017,h,NA,837,NA,3,2,2,NA,12,Northern Metropolitan,21650
9/9/2017,h,889000,NA,121,3,1,2,1950,12,Northern Metropolitan,21650
9/9/2017,h,680000,576,NA,2,1,2,NA,12,Northern Metropolitan,21650
9/9/2017,h,990000,NA,NA,3,1,2,NA,12,Northern Metropolitan,21650
9/9/2017,t,550000,NA,82,2,1,1,2012,12,Northern Metropolitan,21650
9/9/2017,h,1250000,NA,303,4,4,2,2006,12,Northern Metropolitan,21650
9/9/2017,t,580000,NA,NA,2,1,1,2008,12,Northern Metropolitan,21650
9/9/2017,u,583500,NA,NA,2,1,1,NA,12,Northern Metropolitan,21650
9/9/2017,h,870000,741,NA,3,1,2,NA,12,Northern Metropolitan,21650
9/9/2017,h,NA,720,126,3,1,1,1970,12,Northern Metropolitan,21650
9/9/2017,h,1400000,NA,NA,3,1,2,NA,2.4,Northern Metropolitan,14949
9/9/2017,h,1525000,195,122,3,2,0,1890,2.4,Northern Metropolitan,14949
9/9/2017,h,NA,NA,NA,3,1,1,NA,2.4,Northern Metropolitan,14949
9/9/2017,h,1200000,NA,NA,2,NA,NA,NA,2.4,Northern Metropolitan,14949
9/9/2017,h,1200000,151,NA,3,1,1,NA,2.4,Northern Metropolitan,14949
9/9/2017,u,415000,NA,NA,1,NA,NA,NA,2.4,Northern Metropolitan,14949
9/9/2017,u,NA,NA,NA,1,1,1,NA,2.4,Northern Metropolitan,14949
9/9/2017,t,1321000,NA,NA,3,2,2,NA,2.4,Northern Metropolitan,14949
9/9/2017,u,592000,14294,77,2,2,1,2006,2.4,Northern Metropolitan,14949
9/9/2017,h,1040000,766,100,2,1,1,1950,19.9,Eastern Metropolitan,7785
9/9/2017,h,NA,840,NA,2,1,NA,NA,19.9,Eastern Metropolitan,7785
9/9/2017,h,800000,650,112,4,2,2,1960,21.3,Eastern Metropolitan,4407
9/9/2017,u,NA,NA,NA,2,1,1,NA,21.3,Eastern Metropolitan,4407
9/9/2017,h,1315000,NA,NA,4,2,3,NA,21.3,Eastern Metropolitan,4407
9/9/2017,h,1050000,770,NA,4,2,2,NA,19.9,Eastern Metropolitan,3619
9/9/2017,h,1800000,635,276,4,2,2,1955,8.9,Eastern Metropolitan,3540
9/9/2017,h,725000,NA,NA,3,1,2,NA,23.5,South-Eastern Metropolitan,11667
9/9/2017,h,580500,568,147,3,2,2,2003,20.6,Northern Metropolitan,5833
9/9/2017,h,440000,NA,185,3,2,1,2008,20.6,Northern Metropolitan,5833
9/9/2017,h,580000,NA,NA,3,2,1,NA,20.6,Northern Metropolitan,5833
9/9/2017,h,510000,NA,200,4,2,2,2000,20.6,Northern Metropolitan,5833
9/9/2017,h,2700000,722,318,4,2,1,1890,15.2,Southern Metropolitan,4497
9/9/2017,h,2290000,553,273,5,3,2,1925,15.2,Southern Metropolitan,4497
9/9/2017,h,2220000,545,NA,5,3,1,NA,15.2,Southern Metropolitan,4497
9/9/2017,h,1725000,493,117,3,1,2,1915,15.2,Southern Metropolitan,4497
9/9/2017,h,770000,591,130,3,1,1,1963,35.4,South-Eastern Metropolitan,8077
9/9/2017,h,1228000,NA,NA,3,3,1,2003,5.1,Western Metropolitan,2417
9/9/2017,h,1124000,NA,NA,3,1,2,NA,6.2,Western Metropolitan,984
9/9/2017,h,1355000,109,78,2,1,0,1900,1.9,Southern Metropolitan,5943
9/9/2017,h,1210000,149,NA,3,2,NA,NA,1.9,Southern Metropolitan,5943
9/9/2017,h,1180000,140,NA,2,1,NA,NA,1.9,Southern Metropolitan,5943
9/9/2017,u,655000,NA,91,2,2,1,1997,1.9,Southern Metropolitan,5943
9/9/2017,u,1500000,NA,NA,3,3,2,NA,1.9,Southern Metropolitan,5943
9/9/2017,h,970000,82,NA,2,1,NA,1900,1.9,Southern Metropolitan,5943
9/9/2017,h,780000,NA,290,4,2,4,1998,20.5,Northern Metropolitan,7969
9/9/2017,h,NA,300,NA,4,2,2,NA,20.5,Northern Metropolitan,7969
9/9/2017,h,NA,NA,NA,3,2,2,NA,20.5,Northern Metropolitan,7969
9/9/2017,h,NA,NA,280,4,2,2,2007,20.5,Northern Metropolitan,7969
9/9/2017,h,540000,362,152,3,2,2,2005,20.5,Northern Metropolitan,7969
9/9/2017,u,442000,NA,43,1,1,1,1962,2.7,Southern Metropolitan,14887
9/9/2017,u,370000,NA,NA,1,NA,NA,NA,2.7,Southern Metropolitan,14887
9/9/2017,h,1360000,250,98,3,1,NA,1900,2.7,Southern Metropolitan,14887
9/9/2017,h,NA,NA,NA,3,2,NA,NA,2.7,Southern Metropolitan,14887
9/9/2017,u,NA,NA,66,2,2,1,1970,2.7,Southern Metropolitan,14887
9/9/2017,u,NA,NA,NA,1,1,0,NA,2.7,Southern Metropolitan,14887
9/9/2017,u,515000,NA,NA,2,1,0,NA,2.7,Southern Metropolitan,14887
9/9/2017,h,1460000,175,NA,2,1,NA,NA,2.7,Southern Metropolitan,14887
9/9/2017,u,523500,NA,NA,2,NA,NA,NA,0.7,Southern Metropolitan,8400
9/9/2017,u,420000,NA,NA,1,1,1,2000,0.7,Southern Metropolitan,8400
9/9/2017,h,770000,NA,NA,3,1,2,1950,20.8,South-Eastern Metropolitan,7412
9/9/2017,h,730000,NA,NA,3,1,4,NA,20.8,South-Eastern Metropolitan,7412
9/9/2017,u,462500,NA,NA,2,1,1,NA,5,Southern Metropolitan,13240
9/9/2017,u,711000,NA,NA,2,1,0,NA,5,Southern Metropolitan,13240
9/9/2017,u,NA,NA,NA,2,1,1,NA,5,Southern Metropolitan,13240
9/9/2017,u,630000,NA,NA,2,1,1,NA,5,Southern Metropolitan,13240
9/9/2017,u,815000,NA,NA,3,1,2,NA,8.2,Western Metropolitan,3284
9/9/2017,h,520000,NA,NA,4,2,1,NA,31.7,Western Metropolitan,14092
9/9/2017,h,388000,650,114,3,1,0,NA,31.7,Western Metropolitan,14092
9/9/2017,h,493000,650,NA,3,1,NA,NA,31.7,Western Metropolitan,14092
9/9/2017,h,510000,NA,NA,2,2,2,NA,31.7,Western Metropolitan,14092
9/9/2017,h,498500,688,NA,3,2,2,NA,31.7,Western Metropolitan,14092
9/9/2017,h,NA,936,305,5,4,4,2014,31.7,Western Metropolitan,14092
